type,time,id,side,size,price,cancSize,execSize,oldId,oldSize,oldPrice
E,0 days 14:21:01.475118649,25308177,1,60.0,290.43,,40.0,,,
E,0 days 14:21:01.475118649,25308234,1,440.0,290.43,,60.0,,,
E,0 days 14:21:01.781057521,25307750,0,335.0,290.42,,65.0,,,
E,0 days 14:21:02.101181595,25311263,0,0.0,290.42,,100.0,,,
E,0 days 14:21:02.101181595,25310006,0,0.0,290.41,,100.0,,,
E,0 days 14:21:02.101181595,25311245,0,0.0,290.41,,100.0,,,
E,0 days 14:21:02.101181595,25305692,0,0.0,290.4,,100.0,,,
E,0 days 14:21:02.739604124,25311436,0,335.0,290.39,,65.0,,,
E,0 days 14:21:02.749130087,25315682,1,0.0,290.39,,100.0,,,
E,0 days 14:21:04.511076306,25317732,0,0.0,290.38,,3000.0,,,
E,0 days 14:21:04.511076306,25317594,0,0.0,290.38,,100.0,,,
E,0 days 14:21:04.511076306,25319399,0,0.0,290.38,,100.0,,,
E,0 days 14:21:05.420714135,25322888,0,0.0,290.38,,100.0,,,
E,0 days 14:21:06.695966198,25326005,0,0.0,290.38,,100.0,,,
E,0 days 14:21:06.701231489,25326616,1,0.0,290.38,,100.0,,,
E,0 days 14:21:10.894719771,25337101,0,0.0,290.41,,100.0,,,
E,0 days 14:21:12.484270310,25341045,0,0.0,290.42,,100.0,,,
E,0 days 14:21:12.484270310,25341047,0,1500.0,290.42,,1500.0,,,
E,0 days 14:21:12.484270310,25341517,0,200.0,290.42,,100.0,,,
E,0 days 14:21:12.484270310,25341047,0,1400.0,290.42,,100.0,,,
E,0 days 14:21:12.484270310,25341517,0,139.0,290.42,,61.0,,,
E,0 days 14:21:13.435174483,25342969,1,0.0,290.44,,200.0,,,
E,0 days 14:21:13.435174483,25342970,1,0.0,290.44,,100.0,,,
E,0 days 14:21:13.457384875,25346636,0,0.0,290.45,,100.0,,,
E,0 days 14:21:13.482784538,25346251,0,0.0,290.44,,100.0,,,
E,0 days 14:21:13.701855450,25345886,0,0.0,290.43,,300.0,,,
E,0 days 14:21:13.701855450,25348375,0,0.0,290.43,,100.0,,,
E,0 days 14:21:14.623564036,25350367,1,0.0,290.43,,100.0,,,
E,0 days 14:21:16.048192092,25354190,1,0.0,290.41,,100.0,,,
E,0 days 14:21:17.001758296,25356327,1,0.0,290.41,,100.0,,,
E,0 days 14:21:17.001758296,25356765,1,0.0,290.41,,100.0,,,
E,0 days 14:21:17.001758296,25353985,1,0.0,290.42,,100.0,,,
E,0 days 14:21:17.001758296,25355744,1,0.0,290.42,,100.0,,,
E,0 days 14:21:18.046311362,25359276,1,0.0,290.45,,500.0,,,
E,0 days 14:21:18.046311362,25347724,1,0.0,290.45,,100.0,,,
E,0 days 14:21:18.046311362,25347829,1,0.0,290.45,,100.0,,,
E,0 days 14:21:18.046311362,25359272,1,0.0,290.45,,100.0,,,
E,0 days 14:21:18.047078712,25359296,1,0.0,290.45,,300.0,,,
E,0 days 14:21:18.047078712,25359300,1,0.0,290.45,,100.0,,,
E,0 days 14:21:18.047078712,25359320,1,0.0,290.45,,100.0,,,
E,0 days 14:21:18.047313655,25359323,0,0.0,290.45,,100.0,,,
E,0 days 14:21:18.047313655,25359325,0,0.0,290.45,,100.0,,,
E,0 days 14:21:18.048926300,25359352,1,0.0,290.45,,300.0,,,
E,0 days 14:21:18.048926300,25359349,1,0.0,290.45,,100.0,,,
E,0 days 14:21:18.050374452,25347807,1,1800.0,290.46,,1200.0,,,
E,0 days 14:21:18.050374452,25347807,1,1700.0,290.46,,100.0,,,
E,0 days 14:21:18.050374452,25346677,1,54.0,290.46,,46.0,,,
E,0 days 14:21:19.565149487,25360176,1,0.0,290.46,,500.0,,,
E,0 days 14:21:19.565149487,25347651,1,0.0,290.46,,100.0,,,
E,0 days 14:21:19.565149487,25359360,1,0.0,290.46,,100.0,,,
E,0 days 14:21:19.565149487,25359732,1,0.0,290.46,,100.0,,,
E,0 days 14:21:19.565149487,25346677,1,0.0,290.46,,54.0,,,
E,0 days 14:21:25.487857383,25373537,1,0.0,290.44,,100.0,,,
E,0 days 14:21:28.335284561,25382696,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.335494615,25382703,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.335664125,25382717,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.335664125,25382725,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.335835996,25382740,0,0.0,290.47,,200.0,,,
E,0 days 14:21:28.335972463,25382757,0,0.0,290.47,,200.0,,,
E,0 days 14:21:28.335972463,25382755,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.514303644,25364307,1,0.0,290.48,,100.0,,,
E,0 days 14:21:28.514303644,25382719,1,0.0,290.48,,100.0,,,
E,0 days 14:21:28.514514729,25383323,0,0.0,290.47,,200.0,,,
E,0 days 14:21:28.514514729,25383321,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.514624111,25383327,0,0.0,290.47,,200.0,,,
E,0 days 14:21:28.514624111,25383326,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.514735805,25383329,0,0.0,290.47,,200.0,,,
E,0 days 14:21:28.514735805,25383331,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.514853278,25383337,0,0.0,290.47,,200.0,,,
E,0 days 14:21:28.518055533,25383376,1,0.0,290.47,,100.0,,,
E,0 days 14:21:28.523430913,25383354,1,0.0,290.48,,500.0,,,
E,0 days 14:21:28.523430913,25383334,1,0.0,290.48,,100.0,,,
E,0 days 14:21:28.523430913,25383353,1,0.0,290.48,,100.0,,,
E,0 days 14:21:28.523430913,25383363,1,0.0,290.48,,100.0,,,
E,0 days 14:21:28.523865371,25383433,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.523995203,25383437,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.528688343,25383430,1,0.0,290.48,,100.0,,,
E,0 days 14:21:28.528779480,25383468,0,0.0,290.47,,200.0,,,
E,0 days 14:21:28.528779480,25383469,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.534606524,25383471,1,0.0,290.48,,100.0,,,
E,0 days 14:21:28.534606524,25383479,1,0.0,290.48,,100.0,,,
E,0 days 14:21:28.534697617,25383502,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.534799459,25383505,0,0.0,290.47,,100.0,,,
E,0 days 14:21:28.844783276,25384131,1,0.0,290.47,,100.0,,,
E,0 days 14:21:28.946908819,25384289,0,0.0,290.47,,100.0,,,
E,0 days 14:21:29.115600238,25384504,0,0.0,290.47,,100.0,,,
E,0 days 14:21:29.327593154,25384701,1,0.0,290.48,,100.0,,,
E,0 days 14:21:29.328383810,25384806,1,0.0,290.48,,500.0,,,
E,0 days 14:21:29.330007081,25384861,1,0.0,290.48,,100.0,,,
E,0 days 14:21:29.330007081,25384862,1,0.0,290.48,,100.0,,,
E,0 days 14:21:29.535293077,25384840,0,0.0,290.46,,300.0,,,
E,0 days 14:21:29.535570515,25374597,0,0.0,290.45,,100.0,,,
E,0 days 14:21:29.535570515,25375327,0,0.0,290.45,,100.0,,,
E,0 days 14:21:29.544882701,25386471,1,0.0,290.44,,100.0,,,
E,0 days 14:21:29.544882701,25386479,1,0.0,290.44,,100.0,,,
E,0 days 14:21:30.152597308,25390402,0,92.0,290.43,,8.0,,,
E,0 days 14:21:30.920826963,25391853,0,0.0,290.44,,300.0,,,
E,0 days 14:21:30.920826963,25391847,0,0.0,290.44,,100.0,,,
E,0 days 14:21:33.168541571,25394199,0,0.0,290.44,,100.0,,,
E,0 days 14:21:33.171339127,25396235,1,0.0,290.44,,100.0,,,
E,0 days 14:21:33.173178391,25394149,0,2900.0,290.43,,100.0,,,
E,0 days 14:21:34.094597018,25398424,1,0.0,290.45,,100.0,,,
E,0 days 14:21:35.379527065,25400659,0,0.0,290.46,,300.0,,,
E,0 days 14:21:35.380578839,25401108,1,0.0,290.46,,100.0,,,
E,0 days 14:21:40.509790900,25409742,1,0.0,290.44,,100.0,,,
E,0 days 14:21:40.509790900,25409744,1,0.0,290.44,,100.0,,,
E,0 days 14:21:42.756987238,25414805,1,0.0,290.44,,100.0,,,
E,0 days 14:21:44.688362927,25413382,0,0.0,290.43,,100.0,,,
E,0 days 14:21:46.708835758,25421680,0,0.0,290.45,,100.0,,,
E,0 days 14:21:49.200735637,25425631,1,0.0,290.44,,100.0,,,
E,0 days 14:21:49.598173936,25424121,1,0.0,290.45,,100.0,,,
E,0 days 14:21:49.598173936,25424930,1,0.0,290.45,,100.0,,,
E,0 days 14:21:49.598173936,25425632,1,0.0,290.45,,100.0,,,
E,0 days 14:21:52.246757501,25434904,1,200.0,290.47,,100.0,,,
E,0 days 14:21:53.946420211,25437976,1,200.0,290.46,,100.0,,,
E,0 days 14:21:53.946420211,25437976,1,100.0,290.46,,100.0,,,
E,0 days 14:21:56.136767715,25426143,0,0.0,290.44,,100.0,,,
E,0 days 14:21:56.139227450,25439561,0,0.0,290.43,,100.0,,,
E,0 days 14:21:56.154334980,25443452,1,0.0,290.42,,100.0,,,
E,0 days 14:21:56.154334980,25443454,1,0.0,290.42,,100.0,,,
E,0 days 14:21:56.302393700,25443524,1,0.0,290.42,,100.0,,,
E,0 days 14:21:56.302393700,25445258,1,0.0,290.42,,100.0,,,
E,0 days 14:21:56.302738805,25445869,1,0.0,290.42,,100.0,,,
E,0 days 14:21:56.302738805,25445889,1,0.0,290.42,,100.0,,,
E,0 days 14:21:56.498772651,25446979,1,0.0,290.42,,300.0,,,
E,0 days 14:21:56.498772651,25446266,1,0.0,290.42,,100.0,,,
E,0 days 14:21:57.687855670,25450426,1,60.0,290.4,,40.0,,,
E,0 days 14:21:57.687855670,25450429,1,240.0,290.4,,60.0,,,
E,0 days 14:21:57.688288829,25450057,0,2900.0,290.39,,100.0,,,
E,0 days 14:21:57.852464477,25451318,0,0.0,290.41,,100.0,,,
E,0 days 14:21:58.329216493,25451651,0,0.0,290.41,,100.0,,,
E,0 days 14:21:58.330395093,25452017,1,0.0,290.41,,100.0,,,
E,0 days 14:21:58.710136098,25453100,1,0.0,290.4,,100.0,,,
E,0 days 14:21:58.987443070,25454147,1,0.0,290.4,,100.0,,,
E,0 days 14:22:01.030793984,25456329,1,0.0,290.42,,100.0,,,
E,0 days 14:22:01.030793984,25456364,1,0.0,290.42,,100.0,,,
E,0 days 14:22:01.030793984,25457649,1,0.0,290.42,,100.0,,,
E,0 days 14:22:01.031053513,25458183,1,0.0,290.42,,300.0,,,
E,0 days 14:22:02.697329894,25462189,0,0.0,290.44,,100.0,,,
E,0 days 14:22:03.553811386,25464455,1,0.0,290.45,,100.0,,,
E,0 days 14:22:04.229682159,25465667,1,0.0,290.44,,100.0,,,
E,0 days 14:22:04.229682159,25465668,1,0.0,290.44,,100.0,,,
E,0 days 14:22:07.340930819,25472720,1,0.0,290.45,,100.0,,,
E,0 days 14:22:10.404490328,25477542,0,0.0,290.46,,100.0,,,
E,0 days 14:22:12.386782698,25480428,1,0.0,290.45,,100.0,,,
E,0 days 14:22:12.801265837,25481598,0,0.0,290.44,,100.0,,,
E,0 days 14:22:12.801265837,25481679,0,2200.0,290.44,,800.0,,,
E,0 days 14:22:12.801265837,25481679,0,2100.0,290.44,,100.0,,,
E,0 days 14:22:12.974122428,25469511,0,700.0,290.43,,2300.0,,,
E,0 days 14:22:12.991560889,25482696,1,0.0,290.43,,100.0,,,
E,0 days 14:22:13.615356689,25483659,0,0.0,290.43,,100.0,,,
E,0 days 14:22:13.794497434,25484534,0,0.0,290.43,,100.0,,,
E,0 days 14:22:15.027828622,25486208,1,30.0,290.43,,70.0,,,
E,0 days 14:22:17.135188621,25492090,1,0.0,290.42,,100.0,,,
E,0 days 14:22:18.803335390,25492131,0,73.0,290.42,,27.0,,,
E,0 days 14:22:20.172604063,25491991,0,0.0,290.41,,100.0,,,
E,0 days 14:22:20.172604063,25458180,0,0.0,290.4,,100.0,,,
E,0 days 14:22:20.172604063,25491169,0,0.0,290.4,,100.0,,,
E,0 days 14:22:20.172642926,25481213,0,0.0,290.39,,100.0,,,
E,0 days 14:22:20.172890330,25497215,0,100.0,290.39,,100.0,,,
E,0 days 14:22:20.173145689,25497215,0,0.0,290.39,,100.0,,,
E,0 days 14:22:20.460734162,25499044,0,0.0,290.37,,100.0,,,
E,0 days 14:22:21.015769869,25507991,0,0.0,290.36,,100.0,,,
E,0 days 14:22:21.015769869,25508019,0,2200.0,290.36,,800.0,,,
E,0 days 14:22:21.015769869,25508019,0,2100.0,290.36,,100.0,,,
E,0 days 14:22:21.197005390,25508757,0,0.0,290.38,,100.0,,,
E,0 days 14:22:21.197005390,25509020,0,0.0,290.38,,100.0,,,
E,0 days 14:22:23.078158634,25515921,1,0.0,290.35,,100.0,,,
E,0 days 14:22:23.230610764,25516394,0,0.0,290.35,,100.0,,,
E,0 days 14:22:23.554293869,25516601,0,0.0,290.35,,100.0,,,
E,0 days 14:22:23.555604802,25516985,1,0.0,290.35,,100.0,,,
E,0 days 14:22:25.683261536,25519761,0,0.0,290.36,,300.0,,,
E,0 days 14:22:31.522074933,25536692,1,0.0,290.37,,100.0,,,
E,0 days 14:22:36.583179082,25547535,0,0.0,290.4,,100.0,,,
E,0 days 14:22:36.583327986,25547556,0,0.0,290.4,,100.0,,,
E,0 days 14:22:38.431016505,25552751,0,0.0,290.38,,100.0,,,
E,0 days 14:22:39.853545005,25555638,0,0.0,290.4,,100.0,,,
E,0 days 14:22:40.302420931,25554731,1,0.0,290.41,,100.0,,,
E,0 days 14:22:42.466637079,25557936,0,0.0,290.4,,100.0,,,
E,0 days 14:22:42.466637079,25557949,0,0.0,290.4,,100.0,,,
E,0 days 14:22:42.466637079,25559620,0,0.0,290.4,,100.0,,,
E,0 days 14:22:42.466637079,25557303,0,0.0,290.39,,100.0,,,
E,0 days 14:22:42.466637079,25558959,0,0.0,290.39,,100.0,,,
E,0 days 14:22:42.467024762,25554708,0,0.0,290.38,,100.0,,,
E,0 days 14:22:42.467024762,25558018,0,0.0,290.38,,100.0,,,
E,0 days 14:22:42.469737620,25555292,0,0.0,290.37,,100.0,,,
E,0 days 14:22:42.469737620,25546277,0,0.0,290.36,,100.0,,,
E,0 days 14:22:42.469737620,25558659,0,0.0,290.36,,100.0,,,
E,0 days 14:22:42.472687181,25543076,0,0.0,290.35,,100.0,,,
E,0 days 14:22:42.472687181,25555363,0,0.0,290.35,,100.0,,,
E,0 days 14:22:42.491263047,25543506,0,0.0,290.33,,100.0,,,
E,0 days 14:22:42.516736607,25567765,1,0.0,290.32,,100.0,,,
E,0 days 14:22:42.516736607,25567767,1,0.0,290.32,,100.0,,,
E,0 days 14:22:42.810349938,25573653,0,199.0,290.31,,1.0,,,
E,0 days 14:22:42.810420504,25573653,0,99.0,290.31,,100.0,,,
E,0 days 14:22:42.810919678,25563389,0,87.0,290.31,,13.0,,,
E,0 days 14:22:42.810964743,25563389,0,74.0,290.31,,13.0,,,
E,0 days 14:22:42.824218372,25563389,0,0.0,290.31,,74.0,,,
E,0 days 14:22:42.824995775,25564593,0,0.0,290.3,,100.0,,,
E,0 days 14:22:42.845720808,25564599,0,0.0,290.29,,100.0,,,
E,0 days 14:22:42.845926347,25577316,0,0.0,290.29,,100.0,,,
E,0 days 14:22:42.982791348,25576066,1,0.0,290.3,,100.0,,,
E,0 days 14:22:42.986705342,25578739,1,0.0,290.3,,100.0,,,
E,0 days 14:22:43.044180080,25578880,1,5.0,290.3,,95.0,,,
E,0 days 14:22:43.463226202,25580197,1,0.0,290.3,,100.0,,,
E,0 days 14:22:43.788919202,25582798,1,0.0,290.31,,100.0,,,
E,0 days 14:22:46.285035069,25566042,1,0.0,290.34,,100.0,,,
E,0 days 14:22:46.287979033,25589489,1,0.0,290.34,,200.0,,,
E,0 days 14:22:46.288646826,25589544,0,0.0,290.34,,100.0,,,
E,0 days 14:22:51.004178551,25601178,1,200.0,290.29,,100.0,,,
E,0 days 14:22:51.517426956,25601939,0,0.0,290.26,,300.0,,,
E,0 days 14:22:51.517426956,25601943,0,0.0,290.26,,100.0,,,
E,0 days 14:22:51.728547999,25607538,0,0.0,290.26,,100.0,,,
E,0 days 14:22:52.132233205,25606134,1,0.0,290.27,,200.0,,,
E,0 days 14:22:52.132233205,25608330,1,0.0,290.27,,100.0,,,
E,0 days 14:22:52.132383610,25609739,1,0.0,290.27,,100.0,,,
E,0 days 14:22:52.132383610,25602063,1,0.0,290.28,,100.0,,,
E,0 days 14:22:52.760953668,25611755,1,0.0,290.31,,200.0,,,
E,0 days 14:22:52.761821032,25599527,1,0.0,290.32,,100.0,,,
E,0 days 14:22:52.762106831,25614299,0,0.0,290.32,,100.0,,,
E,0 days 14:22:52.770354257,25614941,0,0.0,290.32,,100.0,,,
E,0 days 14:22:57.727834180,25628964,0,0.0,290.26,,200.0,,,
E,0 days 14:22:57.727834180,25628963,0,0.0,290.26,,100.0,,,
E,0 days 14:22:59.291287430,25631851,0,0.0,290.25,,200.0,,,
E,0 days 14:23:01.462069174,25636661,0,0.0,290.23,,3000.0,,,
E,0 days 14:23:01.462069174,25635893,0,0.0,290.23,,200.0,,,
E,0 days 14:23:01.462069174,25625649,0,0.0,290.23,,100.0,,,
E,0 days 14:23:01.462069174,25635896,0,0.0,290.23,,100.0,,,
E,0 days 14:23:01.462069174,25636920,0,0.0,290.23,,100.0,,,
E,0 days 14:23:04.422945026,25645662,0,0.0,290.23,,100.0,,,
E,0 days 14:23:04.588096016,25642558,1,0.0,290.24,,100.0,,,
E,0 days 14:23:04.604557253,25646463,1,0.0,290.25,,100.0,,,
E,0 days 14:23:06.779151701,25144995,0,0.0,290.2,,300.0,,,
E,0 days 14:23:06.779151701,25629454,0,0.0,290.2,,100.0,,,
E,0 days 14:23:06.779151701,25139613,0,0.0,290.19,,200.0,,,
E,0 days 14:23:06.779151701,25632398,0,0.0,290.19,,100.0,,,
E,0 days 14:23:06.779151701,25654407,0,0.0,290.19,,100.0,,,
E,0 days 14:23:06.779167354,25652983,0,0.0,290.18,,700.0,,,
E,0 days 14:23:06.779167354,25637646,0,0.0,290.18,,100.0,,,
E,0 days 14:23:06.779337643,25654450,0,0.0,290.2,,200.0,,,
E,0 days 14:23:06.780135876,25654526,0,0.0,290.18,,100.0,,,
E,0 days 14:23:06.793233496,25657838,1,0.0,290.18,,100.0,,,
E,0 days 14:23:06.800015155,25565691,0,92.0,290.17,,8.0,,,
E,0 days 14:23:06.800130151,25659736,0,0.0,290.17,,100.0,,,
E,0 days 14:23:06.800130151,25565691,0,45.0,290.17,,47.0,,,
E,0 days 14:23:06.800144839,25659731,1,0.0,290.18,,200.0,,,
E,0 days 14:23:06.800144839,25659732,1,0.0,290.19,,200.0,,,
E,0 days 14:23:06.800144839,25657549,1,0.0,290.19,,100.0,,,
E,0 days 14:23:06.803097624,25659814,0,100.0,290.17,,100.0,,,
E,0 days 14:23:06.803097624,25659814,0,0.0,290.17,,100.0,,,
E,0 days 14:23:06.803097624,25659821,0,0.0,290.17,,100.0,,,
E,0 days 14:23:06.803951336,25660103,0,0.0,290.17,,100.0,,,
E,0 days 14:23:06.804224522,25660236,0,100.0,290.17,,100.0,,,
E,0 days 14:23:06.824439133,25660425,1,0.0,290.17,,100.0,,,
E,0 days 14:23:06.824498273,25658858,0,100.0,290.16,,100.0,,,
E,0 days 14:23:06.824498273,25658858,0,0.0,290.16,,100.0,,,
E,0 days 14:23:06.824498273,25661559,0,0.0,290.16,,100.0,,,
E,0 days 14:23:06.826559126,25661636,0,100.0,290.16,,100.0,,,
E,0 days 14:23:06.826559126,25661636,0,6.0,290.16,,94.0,,,
E,0 days 14:23:06.827635040,25661636,0,0.0,290.16,,6.0,,,
E,0 days 14:23:06.846011047,25662742,1,2900.0,290.17,,100.0,,,
E,0 days 14:23:07.193719568,25666408,0,60.0,290.18,,40.0,,,
E,0 days 14:23:07.193719568,25666427,0,238.0,290.18,,62.0,,,
E,0 days 14:23:07.643402649,25670102,0,0.0,290.21,,100.0,,,
E,0 days 14:23:11.473934258,25681751,0,0.0,290.17,,100.0,,,
E,0 days 14:23:11.492137299,25682403,0,275.0,290.17,,25.0,,,
E,0 days 14:23:12.774292323,25687804,0,0.0,290.18,,300.0,,,
E,0 days 14:23:13.066162037,25688415,1,36.0,290.18,,64.0,,,
E,0 days 14:23:14.137840816,25693484,0,0.0,290.19,,100.0,,,
E,0 days 14:23:14.138805342,25693588,0,0.0,290.19,,100.0,,,
E,0 days 14:23:14.380503492,25691304,0,0.0,290.18,,200.0,,,
E,0 days 14:23:15.556454433,25698908,0,0.0,290.14,,200.0,,,
E,0 days 14:23:15.556553857,25697671,0,0.0,290.13,,300.0,,,
E,0 days 14:23:15.556553857,25681059,0,0.0,290.13,,100.0,,,
E,0 days 14:23:15.556553857,25697673,0,0.0,290.13,,100.0,,,
E,0 days 14:23:16.294581894,25703175,1,69.0,290.15,,31.0,,,
E,0 days 14:23:16.714420778,25708677,0,0.0,290.12,,300.0,,,
E,0 days 14:23:17.287902258,25711177,1,0.0,290.12,,100.0,,,
E,0 days 14:23:17.287902258,25711178,1,0.0,290.12,,100.0,,,
E,0 days 14:23:17.718544564,25713096,1,0.0,290.13,,500.0,,,
E,0 days 14:23:17.718544564,25708609,1,0.0,290.13,,100.0,,,
E,0 days 14:23:17.718544564,25708767,1,0.0,290.13,,100.0,,,
E,0 days 14:23:17.886241967,25717974,1,69.0,290.11,,31.0,,,
E,0 days 14:23:17.888918163,25717974,1,38.0,290.11,,31.0,,,
E,0 days 14:23:17.891572577,25717974,1,7.0,290.11,,31.0,,,
E,0 days 14:23:17.895610699,25717974,1,0.0,290.11,,7.0,,,
E,0 days 14:23:18.320313287,25722531,1,0.0,290.11,,100.0,,,
E,0 days 14:23:18.354054984,25723251,0,0.0,290.11,,100.0,,,
E,0 days 14:23:18.367668399,25723366,0,0.0,290.1,,3000.0,,,
E,0 days 14:23:18.367668399,25722515,0,0.0,290.1,,300.0,,,
E,0 days 14:23:18.367668399,25722448,0,0.0,290.1,,100.0,,,
E,0 days 14:23:18.367668399,25722520,0,0.0,290.1,,100.0,,,
E,0 days 14:23:18.367668399,25722558,0,0.0,290.1,,100.0,,,
E,0 days 14:23:18.398921889,25723447,0,0.0,290.1,,100.0,,,
E,0 days 14:23:18.399180629,25723548,0,100.0,290.1,,100.0,,,
E,0 days 14:23:18.399180629,25723548,0,0.0,290.1,,100.0,,,
E,0 days 14:23:18.399180629,25723550,0,0.0,290.1,,100.0,,,
E,0 days 14:23:18.406276412,25723553,0,0.0,290.1,,100.0,,,
E,0 days 14:23:18.406276412,25723558,0,0.0,290.1,,100.0,,,
E,0 days 14:23:18.433101879,25723436,0,1000.0,290.09,,2000.0,,,
E,0 days 14:23:18.433101879,25723436,0,900.0,290.09,,100.0,,,
E,0 days 14:23:18.433101879,25703216,0,0.0,290.09,,100.0,,,
E,0 days 14:23:18.433101879,25723446,0,0.0,290.09,,100.0,,,
E,0 days 14:23:18.457260816,25724036,0,0.0,290.1,,100.0,,,
E,0 days 14:23:18.457260816,25724037,0,0.0,290.1,,100.0,,,
E,0 days 14:23:20.929561538,25736149,0,200.0,290.07,,100.0,,,
E,0 days 14:23:21.114537957,25737299,0,0.0,290.08,,300.0,,,
E,0 days 14:23:21.204452911,25738488,1,89.0,290.07,,11.0,,,
E,0 days 14:23:21.914621201,25741738,1,32.0,290.07,,68.0,,,
E,0 days 14:23:23.028595224,25745101,1,97.0,290.09,,3.0,,,
E,0 days 14:23:25.470815320,25753904,1,0.0,290.1,,100.0,,,
E,0 days 14:23:25.495808877,25754912,1,0.0,290.1,,100.0,,,
E,0 days 14:23:25.495808877,25754950,1,0.0,290.1,,100.0,,,
E,0 days 14:23:26.920017283,25758726,1,0.0,290.09,,100.0,,,
E,0 days 14:23:29.750768258,25764347,1,447.0,290.08,,53.0,,,
E,0 days 14:23:29.750832212,25764347,1,247.0,290.08,,200.0,,,
E,0 days 14:23:29.750832212,25764347,1,220.0,290.08,,27.0,,,
E,0 days 14:23:32.082911162,25775634,0,0.0,290.07,,200.0,,,
E,0 days 14:23:32.082911162,25775629,0,0.0,290.07,,100.0,,,
E,0 days 14:23:32.082911162,25775481,0,0.0,290.06,,100.0,,,
E,0 days 14:23:32.082911162,25775603,0,0.0,290.06,,100.0,,,
E,0 days 14:23:32.082911162,25722137,0,0.0,290.05,,100.0,,,
E,0 days 14:23:32.082951623,25765364,0,0.0,290.04,,700.0,,,
E,0 days 14:23:32.082951623,25724565,0,0.0,290.04,,100.0,,,
E,0 days 14:23:33.437402633,25783582,1,2926.0,290.05,,74.0,,,
E,0 days 14:23:33.822747982,25787420,0,0.0,290.04,,200.0,,,
E,0 days 14:23:33.822747982,25787418,0,0.0,290.04,,100.0,,,
E,0 days 14:23:34.545440744,25790391,0,0.0,290.04,,100.0,,,
E,0 days 14:23:35.935624493,25796329,1,0.0,290.06,,100.0,,,
E,0 days 14:23:39.940282633,25805865,1,200.0,290.07,,100.0,,,
E,0 days 14:23:44.210851029,25821337,1,0.0,290.03,,200.0,,,
E,0 days 14:23:45.671972658,25826340,0,1500.0,290.0,,1500.0,,,
E,0 days 14:23:45.671972658,25826340,0,1450.0,290.0,,50.0,,,
E,0 days 14:23:46.982719253,25832134,0,0.0,290.02,,100.0,,,
E,0 days 14:23:47.854153333,25834446,1,142.0,290.01,,58.0,,,
E,0 days 14:23:47.854283767,25834447,1,94.0,290.01,,6.0,,,
E,0 days 14:23:48.624979869,25840785,0,0.0,289.99,,100.0,,,
E,0 days 14:23:50.001974649,25847074,0,0.0,289.95,,100.0,,,
E,0 days 14:23:50.134682400,25851954,1,18.0,289.94,,82.0,,,
E,0 days 14:23:50.720888929,25850300,0,0.0,289.93,,300.0,,,
E,0 days 14:23:50.720888929,25855231,0,0.0,289.93,,100.0,,,
E,0 days 14:23:50.720888929,25855414,0,0.0,289.93,,100.0,,,
E,0 days 14:23:50.721091450,25855490,0,0.0,289.93,,100.0,,,
E,0 days 14:23:50.721091450,25855496,0,0.0,289.93,,100.0,,,
E,0 days 14:23:53.592321068,25868974,1,466.0,289.91,,34.0,,,
E,0 days 14:23:53.594981926,25871107,1,0.0,289.91,,100.0,,,
E,0 days 14:23:53.610394269,25871443,1,400.0,289.91,,100.0,,,
E,0 days 14:23:55.067456649,25876827,1,426.0,289.91,,74.0,,,
E,0 days 14:23:55.072335640,25877361,0,100.0,289.91,,200.0,,,
E,0 days 14:23:55.072335640,25877361,0,0.0,289.91,,100.0,,,
E,0 days 14:23:55.072435897,25877362,0,0.0,289.91,,100.0,,,
E,0 days 14:23:56.004208956,25880759,1,0.0,289.9,,100.0,,,
E,0 days 14:23:56.213863268,25882748,1,0.0,289.89,,100.0,,,
E,0 days 14:23:56.213863268,25882817,1,0.0,289.89,,100.0,,,
E,0 days 14:23:57.588177706,25867224,1,1600.0,289.93,,1400.0,,,
E,0 days 14:23:57.588177706,25867224,1,1500.0,289.93,,100.0,,,
E,0 days 14:23:57.588879433,25867224,1,1400.0,289.93,,100.0,,,
E,0 days 14:24:03.566567690,25919915,0,29.0,289.98,,71.0,,,
E,0 days 14:24:04.935904811,25927551,0,0.0,289.98,,100.0,,,
E,0 days 14:24:04.935904811,25927950,0,1000.0,289.98,,2000.0,,,
E,0 days 14:24:04.935904811,25927950,0,900.0,289.98,,100.0,,,
E,0 days 14:24:08.683118815,25942618,1,0.0,290.02,,3000.0,,,
E,0 days 14:24:09.489760274,25950642,0,0.0,290.03,,100.0,,,
E,0 days 14:24:11.891537720,25955434,1,0.0,290.1,,100.0,,,
E,0 days 14:24:15.121938366,25982599,1,98.0,290.05,,2.0,,,
E,0 days 14:24:15.121938366,25982607,1,197.0,290.05,,3.0,,,
